Samples	meh	prkb	rbcl	rbcs	coxs	coxm	cutm	coxl	cutl	mct	abfd	acs	acss	acsb	nirk	nosz	norb	nirs	napa	nrfa	nira	narb	nasa	nr	hao	nit-6	nifk	nifd	nifh	pufm	peth	pete	petc	psba	psaa	apca	apcf	cpca	cpea	mpea	cpet	lhcb1	lhca1	sat	met3	apra	aprb	suox	sir	cysc	cysk	cysm	cysh	cysj	cysi	cysn	cysd
TSC062	109.645	0.0	0.0	74.969	288.4777	486.0246	0.0	315.7418	0.0	21.554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.3844	80.2837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.7694	0.0	0.0	558.586	1009.785	70.1213	67.7295	64.2123	65.5895	0.0	0.0	0.0	0.0	0.0	1644.2477	0.0	0.0	1869.3744	11.964	61.7946	500.52384	754.69988	79.44900000000001	4169.480500000001	250.4044	51.73	33.7098	167.2815
TSC065	51.3454	0.0	20.08331	0.0	537.3883	852.7767	0.0	407.4934	0.0	0.0	0.0	0.0	0.0	0.0	21.4307	0.0	0.0	0.0	0.0	0.0	0.0	61.9826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	225.2731	0.0	32.617	210.602	470.826	30.599400000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.8841	0.0	0.0	1419.3849999999998	0.0	0.0	869.73331	571.1320000000001	40.7105	348.18937	111.23344	321.60368	73.0574	835.9938999999999
TSC066	61.8743	30.7681	15.8442	0.0	661.7408199999999	1211.7004900000002	0.0	242.45435	27.9246	0.0	307.8957	20.1843	0.0	0.0	25.9787	0.0	21.7699	21.2324	0.0	0.0	873.636	327.60181	23.6909	0.0	0.0	0.0	0.0	0.0	0.0	135.601	102.878	52.2935	1040.3521	1504.152	598.2291	0.0	0.0	0.0	17.5931	0.0	109.08	0.0	0.0	2916.6701000000003	24.3966	0.0	1502.4978999999998	0.0	0.0	2222.853230000001	808.4536300000001	89.1398	960.0685	426.4979	61.96510000000001	0.0	136.0578
TSC068	67.96809999999999	17.4724	50.7752	50.7752	394.8426	750.8038000000001	0.0	102.0374	0.0	0.0	561.845	0.0	0.0	0.0	9.74342	0.0	19.86679	0.0	0.0	0.0	74.3945	338.7154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1221.3905	192.3793	1521.8791	0.0	1820.4888	0.0	33.0443	0.0	19.7199	0.0	0.0	0.0	0.0	3291.1648	0.0	0.0	1072.9132	0.0	581.4422999999999	1143.3562	1128.6354400000002	21.09392	1091.2148000000002	427.2771400000001	257.4167	50.7116	347.97442
TSC069	0.0	137.139	31.3358	0.0	515.6602	839.8466000000001	0.0	248.4526	23.7885	0.0	67.7355	32.8539	0.0	0.0	274.64239999999995	11.4213	0.0	0.0	31.579	0.0	135.777	335.2989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.50310000000002	0.0	330.1355	0.0	663.50618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	239.19792	0.0	0.0	247.645	0.0	500.5148	2045.4171	1535.7071	236.1021	951.74159	58.00031	471.9741	232.0763	929.6019
TSC070	0.0	0.0	29.7125	93.4766	92.7886	430.0438	0.0	207.4341	0.0	0.0	342.3712	0.0	0.0	0.0	0.0	23.7272	0.0	0.0	0.0	0.0	101.818	13.8345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.3628	0.0	62.3356	763.6463	122.4253	201.9637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	672.0924000000001	0.0	0.0	408.483	0.0	0.0	332.63079000000005	356.63960000000003	41.78602	84.1992	143.943	41.3209	0.0	91.8113
TSC071	0.0	0.0	310.0425	125.3633	371.4701	380.9853	0.0	106.7184	0.0	21.9249	0.0	0.0	0.0	0.0	0.0	50.6853	0.0	0.0	0.0	0.0	900.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	601.8842	16.4092	369.5358	258.00530000000003	779.5558	0.0	474.1297	239.441	681.2069999999999	110.142	42.9551	0.0	8.36634	168.1586	0.0	0.0	831.9884	0.0	26.048	310.02509999999995	431.3646	86.1702	2216.7321	145.93434000000002	49.1789	0.0	335.9561
TSC072	0.0	0.0	150.9598	182.94170000000005	152.1897	479.63137	0.0	120.96878	0.0	37.6352	0.0	0.0	0.0	0.0	14.5828	21.7878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.6203	23.8026	0.0	688.0299	5227.56	208.2885	0.0	0.0	0.0	114.862	0.0	0.0	0.0	0.0	112.7058	0.0	0.0	1665.5483	0.0	102.694	499.28399999999993	575.163	73.7873	811.70412	157.77183000000002	73.62711	7.54994	287.0773299999999
TSC073	0.0	0.0	58.05174	105.866	63.171	486.9359	0.0	28.3386	0.0	19.1718	0.0	0.0	0.0	0.0	0.0	59.9921	0.0	0.0	0.0	0.0	50.7919	288.45722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.4701	687.9035999999999	109.0844	316.09798	0.0	144.9075	0.0	27.6236	39.4111	137.1601	0.0	0.0	40.2427	0.0	0.0	848.0971	0.0	150.3152	458.74367	686.9228599999999	39.1684	1339.4852999999998	43.60143	9.73376	27.237	227.9692
TSC075	0.0	0.0	405.9243	43.2162	327.5905	437.9174999999999	0.0	108.824	55.7237	0.0	128.901	54.9515	0.0	0.0	20.1466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.5084	21.9182	864.6497	3406.6561	438.1277	0.0	351.072	0.0	613.5418	0.0	313.537	0.0	44.45140000000001	39.237	66.18835	63.0797	163.87890000000002	0.0	77.2439	453.44546	516.2733	155.2167	62.865770000000005	647.2341000000001	35.0289	41.2309	307.621
TSC077	0.0	0.0	130.4651	0.0	362.5374000000001	238.9314	0.0	48.2329	0.0	0.0	69.2437	0.0	0.0	0.0	64.8792	0.0	0.0	0.0	0.0	0.0	0.0	34.3244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0163	0.0	147.6242	32.5058	45.1305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.6978	0.0	0.0	559.7499	0.0	29.93602	637.8756000000001	340.8483	397.43495999999993	72.63268	62.36687	83.8419	25.51969	536.8407
TSC078	57.7253	0.0	451.9982	129.0733	870.3984000000002	1965.2364	0.0	355.2702	76.1496	46.3346	143.876	37.189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.7538	84.5475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0822	23.69036	50.0294	732.5215000000001	776.2784	558.0282	0.0	331.373	0.0	0.0	0.0	0.0	0.0	87.417	234.2254	17.9123	28.6886	1182.3128	0.0	0.0	1480.66971	1050.1523800000002	124.1369	341.79150000000004	280.03794	36.804100000000005	202.6771	618.80971
TSC081	0.0	18.0558	251.6137	286.88300000000004	354.7352	1614.3018	0.0	123.7726	99.5534	49.6745	253.017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.6568	80.1655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0929	433.756	41.2277	170.494	401.2937	0.0	328.971	0.0	147.7299	0.0	508.344	0.0	46.9037	92.6874	0.0	0.0	702.2753	0.0	16.3793	471.8221	595.5543999999999	152.19549999999998	138.06189999999998	401.7553	27.9015	0.0	638.9341000000001
TSC083	0.0	13.8301	85.3828	0.0	1119.38	693.3745	0.0	503.4578	159.12279999999998	0.0	214.7061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.9048	91.8088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	357.5536	0.0	0.0	0.0	0.0	0.0	13.7778	0.0	0.0	0.0	0.0	596.6796	0.0	0.0	152.226	0.0	57.5909	1432.93322	961.26014	144.82389999999998	405.9802	249.1176	171.7434	154.1873	985.53161
TSC085	0.0	0.0	270.76800000000003	423.1858	69.5245	643.3496	0.0	108.9549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.3266	219.298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.6446	147.6979	399.3085	380.0801	643.2002	0.0	224.941	0.0	30.999	0.0	0.0	0.0	31.1266	0.0	0.0	0.0	1163.6399	0.0	208.417	281.77977	708.39711	31.8228	0.0	217.3636	0.0	0.0	263.4934
TSC087	0.0	35.3569	280.0127	100.8986	238.8047	320.754	0.0	0.0	0.0	0.0	82.64179999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.9598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.5121	197.9263	65.5316	368.13984	0.0	0.0	0.0	30.7444	0.0	0.0	0.0	16.5546	202.29300000000003	0.0	0.0	463.7422	0.0	84.9895	321.12017000000003	477.02237	13.8454	24.7582	36.3422	54.0774	0.0	166.5864
TSC089	0.0	0.0	622.4493	71.07239999999999	283.3877	588.704	0.0	147.6321	0.0	0.0	269.95	0.0	0.0	0.0	58.9572	0.0	0.0	0.0	0.0	0.0	33.8214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	176.1182	233.27660000000003	370.358	723.5736	0.0	0.0	0.0	46.4055	0.0	50.2595	0.0	0.0	462.5054	0.0	0.0	140.468	0.0	45.9952	897.9673399999999	1195.8414999999998	28.9628	89.56309999999999	180.0614	153.833	94.7623	265.1827
TSC092	0.0	0.0	367.5446	240.8426	208.6749	422.4167	0.0	170.0245	9.63938	0.0	34.342800000000004	0.0	0.0	0.0	160.9249	9.9862	0.0	0.0	5.28464	0.0	54.1836	25.4412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.4875	136.8703	210.5409	356.21979	0.0	50.743	13.715	48.5211	0.0	11.2896	0.0	0.0	375.9973	11.1366	0.0	857.0913	11.0961	10.7779	660.8075099999999	604.98383	58.3951	208.79319	124.56252	273.475	97.855	131.08758
TSC096	16.3744	69.23310000000001	779.3951999999999	770.7119	121.2507	636.6491000000001	0.0	113.35	45.44941	0.0	29.3038	51.084	0.0	0.0	0.0	0.0	0.0	0.0	74.437	0.0	388.1607	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0149	371.3088	194.3853	966.0932	643.131	1304.1420000000005	0.0	72.8507	58.6784	41.1589	252.4276	0.0	0.0	176.0699	30.7496	0.0	0.0	138.6701	0.0	92.9497	329.3103	395.6775	17.9946	313.6129	199.6704	123.0887	140.5916	155.602
TSC099	0.0	72.2217	20.9833	0.0	624.7125	2117.3961	87.6307	185.6204	65.05420000000001	0.0	0.0	8.75542	0.0	0.0	21.2357	0.0	0.0	0.0	0.0	0.0	0.0	9.10033	103.96161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	351.5761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	470.2596	0.0	0.0	639.906	0.0	24.9937	751.014	408.00770000000006	486.24248	482.99888	263.5884	327.2388	110.4127	540.96687
TSC102	0.0	0.0	982.5186	791.9282	87.69800000000001	495.3235	0.0	65.3414	39.18723	0.0	77.4908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	284.7669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.2392	403.8064	199.1951	690.81146	604.1342999999999	1822.3423	143.932	155.216	0.0	59.9376	299.1986	59.1367	0.0	77.52510000000001	32.2487	0.0	0.0	103.7545	0.0	296.333	440.42476	628.4779	0.0	425.6446	200.0048	83.5933	111.1922	257.5066
TSC106	0.0	268.6237	49.3987	0.0	281.4526	842.4368	0.0	65.5377	23.8868	0.0	57.0726	0.0	0.0	0.0	41.7597	0.0	96.0693	28.6233	0.0	0.0	0.0	29.9614	2136.5359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2139.1451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	216.5144	0.0	0.0	152.1287	0.0	0.0	2965.0282	2813.8451200000004	1378.5986	1844.2313	1930.9745000000005	2641.8693	1511.7898999999998	1774.68282
TSC110	0.0	210.1931	536.036	816.2411999999999	73.3984	269.7023	0.0	44.725	0.0	0.0	10.3344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.8487	6.62771	49.7183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	280.56684	55.30930000000001	86.8767	395.1601	734.8815	29.9164	0.0	0.0	0.0	20.8756	0.0	0.0	0.0	404.9545	0.0	0.0	0.0	0.0	98.4883	144.0076	140.8354	24.8257	0.0	314.69807000000003	56.3652	27.6842	95.6815
TSC113	0.0	791.3578	0.0	10.7586	822.9885999999999	1958.793	0.0	230.2316	166.6553	35.624	119.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.3619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.586020000000005	476.2104	1736.7947	152.3019	0.0	0.0	0.0	0.0	0.0	95.0888	0.0	0.0	140.0895	0.0	0.0	976.3479	0.0	9.47813	582.44328	544.7319	119.5525	651.3516	312.6654	105.1968	125.1745	238.0928
TSC115	0.0	301.5792	0.0	0.0	73.2696	182.4068	0.0	136.548	0.0	0.0	29.5024	0.0	0.0	0.0	14.0381	56.1891	0.0	18.9716	0.0	0.0	0.0	0.0	36.036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.6568	372.5375	0.0	10.8336	0.0	0.0	0.0	0.0	0.0	11.0875	0.0	0.0	28.08117	34.596	0.0	391.8409	0.0	0.0	687.504	574.2195	98.31461	339.5916	331.7941	453.7196	352.46739999999994	357.91369999999995
TSC117	0.0	14.8504	106.6735	64.4743	138.8005	396.9326	0.0	43.5863	19.7504	32.6589	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.7854	0.0	0.0	0.0	0.0	0.0	0.0	32.6472	0.0	26.8665	384.279	418.1576	242.34429	25.8465	0.0	0.0	24.3851	23.1854	22.9677	0.0	0.0	554.54547	0.0	0.0	1309.992	0.0	0.0	309.2745	607.9352	65.75710000000001	1017.0242	138.3338	176.4897	238.22927	186.17521
TSC120	0.0	66.8339	212.6744	103.13479999999998	144.63011999999998	154.6902	0.0	143.4879	67.1191	0.0	68.6866	0.0	0.0	0.0	16.2536	0.0	20.2422	0.0	0.0	0.0	114.223	0.0	152.8452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.4408	0.0	91.7525	0.0	477.7051	0.0	0.0	0.0	37.7959	0.0	123.968	0.0	21.8211	205.5844	0.0	0.0	149.7246	0.0	22.2289	414.35524	501.1652199999999	294.55918	407.475	468.2672	193.3149	188.9162	351.8258
TSC123	7.63366	39.5584	0.0	0.0	492.2039	410.33095	0.0	60.5343	0.0	0.0	206.7985	0.0	0.0	0.0	73.7786	0.0	186.3499	68.3006	0.0	0.0	0.0	48.8202	160.18030000000002	0.0	0.0	0.0	0.0	6.17468	0.0	0.0	16.9353	0.0	501.4296	24.5205	148.0263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	474.11494	0.0	0.0	65.7354	0.0	0.0	911.35637	518.2043000000001	691.4431	605.4718600000001	514.6969	513.6274999999999	239.40319	638.5247999999999
TSC126	0.0	0.0	683.2881	475.6046	74.6412	634.5708999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.55	0.0	0.0	0.0	0.0	0.0	0.0	32.6658	32.6658	202.438	567.2698	66.5239	31.3628	1345.0179	923.3837	0.0	0.0	72.7581	59.2137	0.0	0.0	0.0	0.0	86.9025	40.2144	0.0	64.2755	0.0	41.7482	561.7223	281.7054	24.3276	45.4015	25.6148	60.38579	0.0	98.3199
TSC130	0.0	0.0	396.0323	388.2879	655.1326	1185.4972	0.0	64.0184	63.3462	0.0	150.5198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.8963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	394.8074	110.0112	401.4152	1174.1119	526.5811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	521.0954	41.9228	0.0	1356.0138	0.0	0.0	1050.4616	797.3799	211.0254	135.4023	339.90920000000006	194.1843	0.0	382.7102
TSC132	0.0	0.0	38.116	25.57	1241.56991	1277.0972000000002	0.0	534.72872	0.0	0.0	243.5957	0.0	0.0	0.0	155.7017	0.0	29.1583	26.5513	47.29097	0.0	0.0	0.0	85.8773	0.0	0.0	0.0	0.0	11.4499	10.2932	0.0	31.1408	0.0	546.9476	0.0	35.316140000000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	462.7774	0.0	0.0	1695.0561	0.0	12.7126	2178.7247900000007	607.08397	617.45813	397.8804300000001	124.9869	189.1426	44.0625	510.9975
TSC135	0.0	0.0	510.297	625.2465	396.7778	795.9002000000002	0.0	324.7774	0.0	0.0	333.079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.54	563.205	0.0	0.0	0.0	0.0	0.0	161.824	161.824	0.0	218.7718	329.2797	565.46	784.8062	903.2584000000002	0.0	56.0905	0.0	207.218	0.0	0.0	0.0	0.0	425.7317	35.3244	0.0	827.5126	0.0	158.703	782.48737	720.4342000000001	161.725	254.8756	214.3926	44.932500000000005	43.3929	263.0842
TSC138	0.0	23.7995	387.005	645.5659	315.5063	1572.9781	0.0	487.5069	0.0	0.0	13.8835	0.0	0.0	0.0	130.1661	0.0	0.0	0.0	199.699	0.0	0.0	134.605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.2446	28.974	142.2947	878.0442999999998	319.666	1198.5034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	780.6951	5.60274	0.0	86.1671	0.0	0.0	2552.92059	2072.90975	452.3939	386.7913	432.64907	769.3933	269.9124	433.35349
TSC140	0.0	19.6735	439.1124	841.5183999999999	171.6836	497.4638	0.0	290.5691	0.0	0.0	0.0	0.0	0.0	0.0	137.9977	0.0	0.0	0.0	82.0175	0.0	0.0	0.0	14.9953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0083	14.6955	238.4442	430.7667	849.1399999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.76729	0.0	0.0	555.5327	0.0	0.0	1069.38236	1001.2022	259.0307	202.9264	658.3429	320.3423	154.937	375.86249
TSC141	0.0	18.7139	204.9725	616.2646	0.0	2845.2030000000004	0.0	340.6037	0.0	0.0	0.0	0.0	0.0	0.0	46.5672	0.0	0.0	0.0	24.0649	0.0	0.0	0.0	19.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.5434	85.7977	332.5095	697.7651799999999	777.7205400000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	409.1387	12.222	85.154	0.0	18.2926	0.0	1222.7575699999995	654.3351	139.817	254.2063	427.5701	283.32710000000003	21.8577	120.86747
TSC142	0.0	0.0	414.9523	122.8161	66.2909	183.2436	0.0	40.8276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	250.0685	0.0	373.022	327.7421	408.7095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0685	0.0	0.0	958.428	27.1604	16.8695	2820.76059	261.5339	317.48830000000004	434.71789	137.4605	2110.3779	241.6953	705.4008
TSC144	0.0	0.0	29.1976	29.1976	667.7223999999999	584.1456000000001	0.0	451.8726	109.686	0.0	190.37240000000003	0.0	0.0	0.0	68.9547	0.0	0.0	0.0	0.0	0.0	15.9595	0.0	88.7692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0817	0.0	299.4451	68.65610000000001	66.1507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	696.3804499999999	0.0	4.65414	342.3053	0.0	58.6824	1608.6776300000004	839.4453000000001	811.8682600000002	1107.66198	149.3874	362.3868	252.0295	526.79824
TSC145	0.0	0.0	177.0589	185.77820000000003	100.4158	4760.8789	0.0	67.9122	0.0	0.0	78.692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.8309	0.0	563.8587	1156.5335	586.2311000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	470.0924999999999	0.0	0.0	1671.35	0.0	0.0	2843.92079	268.47270000000003	100.794	568.0613	18.8671	108.9264	159.9755	707.0353999999999
TSC146	0.0	220.35	0.0	0.0	312.291	595.6754000000001	0.0	145.07700000000003	0.0	0.0	22.4548	0.0	0.0	0.0	294.4478	87.34639999999999	212.1492	0.0	89.4714	0.0	83.3443	60.8661	218.8677	0.0	0.0	0.0	0.0	0.0	0.0	31.9002	51.5825	78.8257	1110.0238000000004	355.0523	0.0	0.0	107.74	86.8157	8.48881	111.013	64.7057	0.0	0.0	511.66743	0.0	0.0	0.0	0.0	154.068	893.3311799999998	1990.75098	209.55572	472.0851	207.3165	349.93034	349.24271	421.6616
