Samples	meh	prkb	rbcl	rbcs	coxs	coxm	cutm	coxl	cutl	mct	abfd	acs	acss	acsb	nirk	nosz	norb	nirs	napa	nrfa	nira	narb	nasa	nr	hao	nit-6	nifk	nifd	nifh	pufm	peth	pete	petc	psba	psaa	apca	apcf	cpca	cpea	mpea	cpet	lhcb1	lhca1	sat	met3	apra	aprb	suox	sir	cysc	cysk	cysm	cysh	cysj	cysi	cysn	cysd
TSC216	0.0	185.259	122.8766	72.6179	561.16399	513.95414	0.0	167.6086	0.0	0.0	143.11470000000003	0.0	0.0	0.0	70.9954	0.0	8.01885	0.0	56.281	0.0	194.6426	159.1914	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.794	46.0584	32.7709	1100.81397	1795.5766	287.73560000000003	33.9258	76.5064	33.6084	51.6587	37.4971	155.0713	0.0	0.0	592.5435000000001	0.0	0.0	2061.5735	17.98402	206.925	1395.2624500000002	2110.9084	113.39736	543.45974	964.5074099999998	177.48694	98.0589	731.8465
TSC217	0.0	20.853	65.985	205.803	2221.3491000000004	3982.61775	0.0	449.2422	84.7135	14.2097	149.78151999999997	0.0	0.0	0.0	352.2116	308.2871	168.83156999999997	53.77486	91.0989	0.0	13.5797	7.86825	40.7996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.5531	0.0	1179.55238	39.3447	0.0	0.0	0.0	0.0	152.043	0.0	200.159	0.0	0.0	1016.32079	0.0	0.0	678.1084000000001	0.0	0.0	3215.29163	1971.16342	693.6152	1369.2554	34.7791	1487.7052	147.7907	720.7211599999999
TSC219	0.0	0.0	159.15919	163.0381	283.2158	450.01767	0.0	89.8548	0.0	0.0	305.578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	152.3334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.793	172.5348	631.2235	781.4496999999999	262.342	475.18291	0.0	0.0	0.0	101.586	0.0	127.1167	0.0	0.0	1664.0921	14.1056	0.0	2044.9713	0.0	815.463	1011.6363100000002	1183.28147	74.6728	1466.31357	405.6916	33.0253	61.3492	275.8405
TSC220	32.6576	39.2963	338.14910000000003	1012.0454	1107.44	2157.1033999999995	0.0	606.2775	114.54	0.0	378.8057	0.0	0.0	0.0	864.0109699999999	0.0	0.0	0.0	0.0	0.0	405.3029	27.4308	0.0	0.0	0.0	0.0	0.0	20.0757	17.5725	45.7272	121.1879	53.6139	1292.8154500000005	1131.1194	416.25961000000007	0.0	0.0	0.0	942.3458	0.0	204.1504	0.0	19.1484	257.4264	0.0	0.0	1103.4792000000002	0.0	1163.7677	641.7749500000001	977.3284	89.1541	107.6684	369.1179999999999	77.0635	38.4512	325.08021999999994
TSC222	31.8011	466.221	70.535	66.15700000000001	127.007	284.45461	0.0	84.0252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	204.9189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.116	400.02	345.4253	193.4981	232.6283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1227.7750000000003	0.0	0.0	1188.8816000000002	0.0	0.0	747.5380999999999	293.3192	70.863	128.71274999999997	227.5477	36.79766	27.44265	82.44416
TSC223	0.0	28.768	24.6414	36.1849	487.40379999999993	184.1496	0.0	272.5412	0.0	0.0	111.591	10.7635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.926	0.0	0.0	688.6349	1172.8575	19.8742	352.9276	0.0	0.0	71.3278	0.0	129.5636	0.0	0.0	80.0548	0.0	0.0	912.0734	0.0	0.0	410.36769	982.83331	168.66729999999998	177.98821	164.3749	96.7466	49.087	293.98727
TSC224	0.0	424.8312	39.3581	0.0	774.8466000000001	343.3883	0.0	634.1038000000001	96.3955	27.8145	0.0	0.0	0.0	0.0	36.3551	21.6042	21.902	0.0	311.3666	25.5493	314.0957	48.5789	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.5104	662.6908699999999	0.0	919.9918	143.41750000000002	1198.8499	0.0	598.0124000000001	0.0	123.0649	0.0	433.7692	0.0	0.0	88.65211000000001	0.0	0.0	1216.8463	0.0	383.28850000000006	819.3922200000001	726.8698999999999	333.2603	858.5085000000001	202.0777	103.951	42.386700000000005	383.67398
TSC225	0.0	0.0	117.4582	124.1078	270.2427	1052.46041	0.0	115.3057	62.6104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.7334	0.0	118.2818	185.94	24.5252	0.0	0.0	0.0	11.5383	0.0	0.0	0.0	125.3001	54.3073	399.6458	190.4803	443.5874	56.4429	148.2129	0.0	112.4204	0.0	0.0	0.0	0.0	1443.4615	0.0	0.0	815.8053	0.0	263.61598999999995	1071.3596000000002	750.8553000000002	106.19685	197.6176	894.8303199999998	38.9202	128.41129999999998	312.36630999999994
TSC227	0.0	0.0	202.9124	154.5201	723.3149999999999	1726.9874000000002	0.0	349.22860000000003	148.5061	0.0	0.0	0.0	0.0	0.0	97.4507	24.0073	0.0	0.0	19.6426	98.6886	369.6941000000001	23.8289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0938	310.8927	109.99904	644.95257	336.03356	632.69017	151.8316	359.5297	31.0892	93.5216	393.6115	193.6264	0.0	0.0	116.75505	0.0	0.0	1905.1739	0.0	130.78130000000002	915.6715	1317.7736599999998	175.3227	132.9261	696.73149	83.87543000000001	103.2658	239.4396
TSC229	0.0	0.0	591.3344	316.5276	374.73574	587.98182	0.0	239.91690000000003	98.24147	0.0	0.0	69.54390000000001	0.0	0.0	0.0	0.0	0.0	0.0	116.44	0.0	128.5214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.965	128.74038	703.6424	421.3808	191.153	544.6043999999998	0.0	165.4015	149.4758	26.0941	0.0	0.0	0.0	102.5601	594.9137000000001	8.159	0.0	482.66171	0.0	0.0	1131.6615000000002	994.63017	166.19564	274.0106	288.85002	238.6222	132.79829999999998	526.23318
TSC231	8.26499	0.0	738.3319	364.6313	568.718	2384.23009	0.0	139.2856	88.0975	0.0	0.0	14.054	0.0	0.0	0.0	0.0	0.0	0.0	13.5609	0.0	116.9885	181.3941	20.9792	0.0	0.0	0.0	0.0	0.0	14.756	14.2244	196.31085	216.8363	850.0343999999999	480.6513999999999	693.902	61.7757	0.0	0.0	48.6461	59.3207	88.61619999999999	0.0	123.7066	198.06117	20.5857	12.5643	1227.5348	8.2806	62.7806	1243.3730499999997	691.33502	113.5207	55.8649	205.245	186.7126	185.0387	302.14410000000004
TSC233	0.0	45.9978	549.558	499.1736	1186.9116	1082.0675	0.0	454.52431	161.9149	15.1441	209.1497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.6602	223.226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.38169	21.3231	175.6336	698.5812000000002	551.76	612.8130399999999	118.088	188.2053	35.9037	70.7436	115.413	150.21439999999998	0.0	0.0	114.41787	18.728	0.0	969.9711999999998	0.0	48.71674	670.75328	551.55787	177.41897	31.2297	410.78161	72.0778	121.2245	424.18382
TSC235	0.0	0.0	371.6752	468.3665	852.8893999999999	1530.8766199999998	0.0	401.0915	131.032	0.0	269.9138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	127.0855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	354.5787	331.27	415.3281	207.1308	1035.63806	0.0	118.72289999999998	31.26	180.8338	84.9803	38.8178	0.0	208.4722	522.5278	27.7061	0.0	617.3254	0.0	133.408	938.15002	521.4207600000001	60.3269	155.21877999999998	791.0475200000001	86.7717	188.50420000000005	447.79293999999993
TSC236	0.0	306.932	238.9551	202.8344	377.07589999999993	968.3641	0.0	133.1579	35.72	32.5123	285.04600000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.384	92.6002	278.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.367	240.9347	906.52355	279.002	531.9770000000001	104.667	26.4879	0.0	68.6155	0.0	0.0	0.0	39.83585	561.2523100000001	6.68336	9.2619	1731.6996	0.0	184.7828	680.8787	573.76595	111.74620000000002	1488.0608000000002	518.70174	349.1496	411.0483	657.15234
TSC237	0.0	0.0	183.2041	429.1393	356.40424	919.35848	0.0	330.8333	43.3686	0.0	251.5428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	363.0841	185.234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.9893	445.2443	405.603	182.3637	746.1674	0.0	0.0	36.5623	57.0748	0.0	22.4611	0.0	46.9784	1128.222	0.0	0.0	1952.2346	9.993	41.911	504.68894000000006	466.2968	71.4177	188.74789	122.8524	81.05539999999999	140.4525	354.1484
TSC238	0.0	0.0	232.4835	174.5402	773.5284	1249.7753099999998	0.0	202.2906	94.6278	0.0	294.3003	7.87476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.8902	39.1026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.1426	53.1018	183.80513	205.4861	653.5622000000001	347.5952	27.6136	12.2475	0.0	0.0	0.0	72.3233	0.0	17.2085	453.42343	12.0127	0.0	2644.4271000000003	0.0	329.4753	948.0651000000004	1037.41232	188.7983	133.2821	360.78876	137.62900000000002	181.3524	577.78127
TSC239	0.0	0.0	193.7504	451.3374	272.8655	730.6637000000001	0.0	102.19666	0.0	0.0	505.5774	28.678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.1062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.6092	72.8792	290.0098	272.1478	1863.6795	363.15280000000007	0.0	39.9302	0.0	86.2404	0.0	161.43789999999998	0.0	0.0	194.6648	0.0	0.0	536.7216	0.0	41.7208	767.3690100000001	824.5962400000001	0.0	188.648	587.9993400000002	61.84294	115.9724	381.26920000000007
TSC242	0.0	0.0	344.83140000000003	78.0615	534.3718	1098.2632	0.0	152.7818	48.7385	0.0	291.3199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.2003	0.0	187.67714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0068	229.7351	564.7854	683.6434999999998	229.4024	546.19411	0.0	47.1338	0.0	0.0	43.6394	111.5949	0.0	0.0	335.8637	43.3042	0.0	1389.4919	10.8508	182.7611	710.64277	1068.8733799999995	19.3521	496.5262	374.44341	185.2652	165.184	244.2665
